country,year,sex,measure,category,method,unit,value
Romania,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,210.6
Romania,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,209.6
Romania,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,199.4
Romania,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,196.2
Romania,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,201.5
Russia,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,178.3
Russia,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,175.5
Russia,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,173.2
Russia,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,174.4
Russia,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,175.5
South Africa,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,73.6
South Africa,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,76.6
South Africa,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,76.8
South Africa,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,77.6
South Africa,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,77.1
South Africa,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,68.1
United States,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,177.1
United States,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,176.3
United States,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,175.3
United States,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,174.1
United States,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,173.1
United States,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,173.1
United States,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,173.9
United States,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,174.4
United States,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,174.2
United Kingdom,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,238.3
United Kingdom,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,239.3
United Kingdom,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,236.7
United Kingdom,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,235.7
United Kingdom,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,236.2
United Kingdom,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,236
United Kingdom,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,232.6
United Kingdom,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,235.6
United Kingdom,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,232.5
United Kingdom,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,229.5
Switzerland,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,190.6
Switzerland,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,193.1
Switzerland,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,190.5
Switzerland,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,188.4
Switzerland,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,189
Switzerland,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,184
Switzerland,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,180.8
Switzerland,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,186.7
Switzerland,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,177.1
Spain,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,184.9
Spain,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,187.5
Spain,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,188.8
Spain,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,186.6
Spain,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,187.9
Spain,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,188.5
Spain,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,189.5
Spain,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,192.6
Spain,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,191.7
Spain,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,191.1
Norway,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,197.6
Norway,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,202
Norway,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,200.3
Norway,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,200.3
Norway,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,197.6
Norway,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,193.3
Norway,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,198.5
Norway,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,197.6
Norway,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,195.8
Mexico,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,68.4
Mexico,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,70.2
Mexico,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,71.2
Mexico,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,72.4
Mexico,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,73.8
Mexico,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,74
Mexico,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,74.5
Mexico,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,74.6
Mexico,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,76.4
Japan,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,239.4
Japan,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,243.3
Japan,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,244
Japan,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,247.6
Japan,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,249.9
Japan,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,252.3
Japan,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,256.2
Japan,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,263.1
Japan,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,262.3
Italy,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,256.1
Italy,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,257
Italy,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,259.3
Italy,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,261.8
Italy,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,260.9
Italy,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,262.4
Italy,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,260.9
Italy,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,261.6
Italy,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,262.6
Ireland,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,178.5
Ireland,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,185.4
Ireland,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,179.5
Ireland,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,179.4
Ireland,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,178
Ireland,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,181.6
Ireland,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,176.5
Ireland,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,182.8
Ireland,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,180.8
Denmark,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,259.9
Denmark,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,270.6
Denmark,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,258.3
Denmark,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,253.7
Denmark,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,264.5
Denmark,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,257.8
Denmark,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,258.1
Denmark,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,254.8
Denmark,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,257.8
Belgium,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,222.5
Belgium,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,219.9
Belgium,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,221.2
Belgium,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,214.5
Belgium,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,215.4
Belgium,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,211
Belgium,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,208.7
Belgium,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,211.7
Belgium,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,214
Australia,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,170.6
Australia,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,165.5
Australia,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,163.5
Australia,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,166.5
Australia,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,170.8
Australia,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,166
Australia,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,172.1
Australia,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,173.7
Australia,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,169.7
Australia,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,168.9
Sweden,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,229.2
Sweden,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,225.7
Sweden,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,229.8
Sweden,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,220.9
Sweden,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,221.5
Sweden,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,217.6
Sweden,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,216.6
Sweden,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,218
Sweden,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,218.4
Sweden,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,216.6
Netherlands,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,246.4
Netherlands,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,251.9
Netherlands,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,246.2
Netherlands,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,246.4
Netherlands,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,248.4
Netherlands,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,247.9
Netherlands,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,247
Netherlands,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,246.7
Netherlands,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,242.8
Netherlands,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,243.5
Iceland,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,181.7
Iceland,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,199.7
Iceland,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,170.3
Iceland,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,167
Iceland,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,171.9
Iceland,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,169.2
Iceland,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,168.1
Iceland,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,182.2
Iceland,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,169.7
Iceland,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,164.6
Hungary,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,301.6
Hungary,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,300.3
Hungary,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,305.9
Hungary,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,303.1
Hungary,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,299.8
Hungary,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,303.9
Hungary,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,296.9
Hungary,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,297.8
Hungary,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,302.6
Hungary,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,310.7
Finland,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,210.5
Finland,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,216.3
Finland,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,216.4
Finland,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,215.4
Finland,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,220.7
Finland,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,223.6
Finland,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,221.3
Finland,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,227.3
Finland,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,227.1
Finland,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,223
Canada,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,207.5
Canada,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,211.3
Canada,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,209.4
Canada,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,205.6
Canada,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,202.2
Canada,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,204.8
Canada,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,207.5
Canada,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,207.7
Canada,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,205
Canada,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,199.4
Austria,2015,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,221.2
Austria,2016,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,220.5
Austria,2017,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,216.2
Austria,2018,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,218.8
Austria,2019,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,220.2
Austria,2020,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,221.5
Austria,2021,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,217.9
Austria,2022,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,224.1
Austria,2023,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,217.3
Austria,2024,Female,Mortality,Neoplasms,Crude rate,Deaths per 100 000 inhabitants,224
Austria,2022,Female,Mortality,Diseases of the blood and blood-forming organs,Crude rate,Deaths per 100 000 inhabitants,4
Belgium,2018,Female,Mortality,Diseases of the blood and blood-forming organs,Crude rate,Deaths per 100 000 inhabitants,4
Belgium,2019,Female,Mortality,Diseases of the skin and subcutaneous tissue,Crude rate,Deaths per 100 000 inhabitants,4
Chile,2018,Female,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Crude rate,Deaths per 100 000 inhabitants,4
Colombia,2020,Female,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Crude rate,Deaths per 100 000 inhabitants,4
Colombia,2022,Female,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Crude rate,Deaths per 100 000 inhabitants,4
